"YEAR","MONTH","DAY","DAY_OF_WEEK","MKT_UNIQUE_CARRIER","TotalFlights","CancelledFlights","CarrierDelayCnt","WeatherDelayCnt","NASDelayCnt","SecurityDelayCnt","LateAircraftCnt","OnTimeCnt"
2024,1,1,1,"AA",4718,0,370,13,224,7,312,4718
2024,1,2,2,"AA",4994,1,461,30,430,15,454,4993
2024,1,3,3,"AA",4940,3,551,22,418,8,468,4937
2024,1,4,4,"AA",4454,11,324,31,214,17,273,4443
2024,1,5,5,"AA",4453,1,408,18,326,11,297,4452
2024,1,6,6,"AA",4744,58,843,282,1040,21,1021,4686
2024,1,7,7,"AA",5030,66,776,135,689,17,714,4964
2024,1,8,1,"AA",4953,131,733,467,1102,24,949,4822
2024,1,9,2,"AA",4408,474,612,1189,1449,6,1273,3934
2024,1,10,3,"AA",4630,89,699,127,480,13,584,4541
2024,1,11,4,"AA",5072,29,649,64,651,9,543,5043
2024,1,12,5,"AA",5091,475,835,1016,1296,4,1315,4616
2024,1,13,6,"AA",4161,196,654,374,760,11,635,3965
2024,1,14,7,"AA",4638,197,705,641,1011,10,897,4441
2024,1,15,1,"AA",4993,767,830,1687,1379,20,1409,4226
2024,1,16,2,"AA",4403,635,976,1124,1057,4,1130,3768
2024,1,17,3,"AA",4640,199,761,263,475,11,689,4441
2024,1,18,4,"AA",5080,67,551,109,500,12,484,5013
2024,1,19,5,"AA",5096,300,749,679,1244,8,1210,4796
2024,1,20,6,"AA",4306,22,628,43,422,9,508,4284
2024,1,21,7,"AA",5012,29,642,49,420,8,578,4983
2024,1,22,1,"AA",5002,180,714,296,762,9,765,4822
2024,1,23,2,"AA",4408,97,477,311,728,6,609,4311
2024,1,24,3,"AA",4645,204,524,524,867,2,839,4441
2024,1,25,4,"AA",5085,169,642,388,654,4,811,4916
2024,1,26,5,"AA",5105,39,707,117,614,12,710,5066
2024,1,27,6,"AA",4312,20,435,83,394,9,406,4292
2024,1,28,7,"AA",5018,4,576,21,450,9,602,5014
2024,1,29,1,"AA",5008,4,344,19,270,9,275,5004
2024,1,30,2,"AA",4410,6,308,6,245,2,192,4404
2024,1,31,3,"AA",4634,3,261,2,235,8,195,4631
2024,2,1,4,"AA",5078,9,365,14,329,2,291,5069
2024,2,2,5,"AA",5098,16,402,36,485,8,367,5082
2024,2,3,6,"AA",4312,15,294,26,273,7,206,4297
2024,2,4,7,"AA",5000,15,605,100,677,12,604,4985
2024,2,5,1,"AA",4986,11,487,23,435,18,445,4975
2024,2,6,2,"AA",4393,12,322,19,288,3,219,4381
2024,2,7,3,"AA",4630,15,299,21,265,1,181,4615
2024,2,8,4,"AA",5066,4,414,57,461,8,329,5062
2024,2,9,5,"AA",5088,3,356,27,332,8,292,5085
2024,2,10,6,"AA",4311,0,402,29,373,11,305,4311
2024,2,11,7,"AA",4999,4,547,158,619,7,607,4995
2024,2,12,1,"AA",4996,18,539,64,532,11,556,4978
2024,2,13,2,"AA",4391,172,280,253,291,1,311,4219
2024,2,14,3,"AA",4608,0,247,11,198,10,154,4608
2024,2,15,4,"AA",5038,1,389,17,331,9,321,5037
2024,2,16,5,"AA",5094,5,477,74,508,10,460,5089
2024,2,17,6,"AA",4547,0,501,58,619,16,537,4547
2024,2,18,7,"AA",4992,3,458,119,458,9,459,4989
2024,2,19,1,"AA",5078,7,410,15,406,11,332,5071
2024,2,20,2,"AA",4839,1,335,7,281,7,247,4838
2024,2,21,3,"AA",4990,1,355,5,297,7,267,4989
2024,2,22,4,"AA",5086,0,388,12,359,7,315,5086
2024,2,23,5,"AA",5095,0,377,52,408,2,299,5095
2024,2,24,6,"AA",4570,1,400,8,324,5,304,4569
2024,2,25,7,"AA",5031,0,383,2,318,8,279,5031
2024,2,26,1,"AA",5083,2,387,3,300,11,312,5081
2024,2,27,2,"AA",4838,26,385,74,448,6,501,4812
2024,2,28,3,"AA",4989,13,541,108,677,9,680,4976
2024,2,29,4,"AA",5077,4,478,15,363,2,386,5073
2024,3,1,5,"AA",5082,2,543,47,445,11,523,5080
2024,3,2,6,"AA",4688,24,443,66,417,8,389,4664
2024,3,3,7,"AA",5020,21,625,151,620,5,679,4999
2024,3,4,1,"AA",5059,1,361,39,425,11,343,5058
2024,3,5,2,"AA",4847,2,399,29,412,3,352,4845
2024,3,6,3,"AA",5032,2,465,32,521,7,442,5030
2024,3,7,4,"AA",5128,323,559,653,888,5,793,4805
2024,3,8,5,"AA",5132,103,884,410,977,8,1110,5029
2024,3,9,6,"AA",4741,106,700,199,948,14,893,4635
2024,3,10,7,"AA",5071,67,856,48,645,22,849,5004
2024,3,11,1,"AA",5121,3,532,20,360,10,575,5118
2024,3,12,2,"AA",4892,3,333,2,176,6,303,4889
2024,3,13,3,"AA",5036,1,378,7,253,7,354,5035
2024,3,14,4,"AA",5131,155,558,418,766,11,700,4976
2024,3,15,5,"AA",5134,24,630,290,698,10,887,5110
2024,3,16,6,"AA",4738,91,445,465,583,8,763,4647
2024,3,17,7,"AA",5143,6,692,41,485,14,730,5137
2024,3,18,1,"AA",5129,1,589,20,527,14,640,5128
2024,3,19,2,"AA",4890,3,398,4,254,12,354,4887
2024,3,20,3,"AA",5035,3,431,7,389,12,377,5032
2024,3,21,4,"AA",5126,44,524,217,635,8,602,5082
2024,3,22,5,"AA",5128,60,617,202,749,22,720,5068
2024,3,23,6,"AA",4747,173,634,330,590,6,742,4574
2024,3,24,7,"AA",5138,104,690,166,511,20,714,5034
2024,3,25,1,"AA",5124,3,638,43,586,8,615,5121
2024,3,26,2,"AA",4889,3,496,20,436,19,470,4886
2024,3,27,3,"AA",5031,38,636,101,840,9,774,4993
2024,3,28,4,"AA",5119,8,718,41,639,6,754,5111
2024,3,29,5,"AA",5121,2,549,6,384,11,566,5119
2024,3,30,6,"AA",4743,2,434,23,284,9,368,4741
2024,3,31,7,"AA",5059,10,476,24,370,11,374,5049
2024,4,1,1,"AA",5100,35,545,231,691,10,722,5065
2024,4,2,2,"AA",4868,31,523,112,587,12,575,4837
2024,4,3,3,"AA",4991,306,582,457,939,11,723,4685
2024,4,4,4,"AA",5320,49,777,85,559,9,780,5271
2024,4,5,5,"AA",5382,3,463,12,444,2,416,5379
2024,4,6,6,"AA",5004,0,434,9,405,7,372,5004
2024,4,7,7,"AA",5301,0,472,11,403,8,406,5301
2024,4,8,1,"AA",5374,33,466,111,572,4,492,5341
2024,4,9,2,"AA",5024,100,489,253,807,2,682,4924
2024,4,10,3,"AA",5313,54,701,352,933,14,1017,5259
2024,4,11,4,"AA",5381,78,863,209,938,8,1029,5303
2024,4,12,5,"AA",5390,1,654,138,792,9,888,5389
2024,4,13,6,"AA",5004,1,480,10,392,12,451,5003
2024,4,14,7,"AA",5309,1,490,11,385,6,446,5308
2024,4,15,1,"AA",5374,8,521,72,523,14,533,5366
2024,4,16,2,"AA",5018,3,433,77,474,6,436,5015
2024,4,17,3,"AA",5314,0,469,23,443,5,477,5314
2024,4,18,4,"AA",5382,0,541,21,439,5,507,5382
2024,4,19,5,"AA",5390,1,542,52,473,9,560,5389
2024,4,20,6,"AA",5005,570,421,1097,1096,3,893,4435
2024,4,21,7,"AA",5313,93,946,123,513,9,847,5220
2024,4,22,1,"AA",5376,2,488,94,365,7,502,5374
2024,4,23,2,"AA",5020,0,315,11,272,4,258,5020
2024,4,24,3,"AA",5305,2,369,8,264,5,337,5303
2024,4,25,4,"AA",5379,0,381,18,377,9,316,5379
2024,4,26,5,"AA",5391,73,507,593,954,9,965,5318
2024,4,27,6,"AA",5008,7,457,37,500,9,433,5001
2024,4,28,7,"AA",5314,40,736,301,918,7,915,5274
2024,4,29,1,"AA",5373,19,474,60,377,5,491,5354
2024,4,30,2,"AA",5022,3,404,33,314,5,348,5019
2024,5,1,3,"AA",5317,0,505,23,393,8,439,5317
2024,5,2,4,"AA",5380,21,686,129,722,6,765,5359
2024,5,3,5,"AA",5389,2,644,67,582,17,617,5387
2024,5,4,6,"AA",5006,21,545,522,805,9,891,4985
2024,5,5,7,"AA",5301,1,794,95,757,7,783,5300
2024,5,6,1,"AA",5411,2,799,64,811,10,771,5409
2024,5,7,2,"AA",5343,76,676,262,959,6,940,5267
2024,5,8,3,"AA",5397,67,843,460,1290,11,1165,5330
2024,5,9,4,"AA",5465,85,1214,380,1448,15,1560,5380
2024,5,10,5,"AA",5469,33,1127,82,1075,11,1282,5436
2024,5,11,6,"AA",5106,17,842,17,651,6,824,5089
2024,5,12,7,"AA",5409,261,838,543,874,12,1012,5148
2024,5,13,1,"AA",5463,27,983,160,952,16,1078,5436
2024,5,14,2,"AA",5352,8,842,116,759,11,1009,5344
2024,5,15,3,"AA",5391,243,824,551,1098,5,1099,5148
2024,5,16,4,"AA",5464,423,1100,882,1379,13,1453,5041
2024,5,17,5,"AA",5469,35,1139,84,801,12,1134,5434
2024,5,18,6,"AA",5104,4,861,97,763,23,867,5100
2024,5,19,7,"AA",5413,0,772,74,685,10,755,5413
2024,5,20,1,"AA",5463,81,759,183,807,4,822,5382
2024,5,21,2,"AA",5341,12,862,127,910,6,908,5329
2024,5,22,3,"AA",5392,353,802,601,987,18,906,5039
2024,5,23,4,"AA",5628,39,1219,97,1244,21,1366,5589
2024,5,24,5,"AA",5538,209,853,486,1221,14,1107,5329
2024,5,25,6,"AA",4776,64,825,111,601,17,689,4712
2024,5,26,7,"AA",5043,40,793,238,1095,6,898,5003
2024,5,27,1,"AA",5362,119,658,530,1021,5,1004,5243
2024,5,28,2,"AA",5348,679,704,1251,1126,11,1105,4669
2024,5,29,3,"AA",5395,405,1028,529,713,9,945,4990
2024,5,30,4,"AA",5458,714,738,1086,809,10,889,4744
2024,5,31,5,"AA",5466,402,1105,546,682,15,960,5064
2024,6,1,6,"AA",5096,321,1096,476,729,12,965,4775
2024,6,2,7,"AA",5393,379,921,592,861,5,964,5014
2024,6,3,1,"AA",5454,108,976,218,1009,9,1026,5346
2024,6,4,2,"AA",5320,128,747,366,943,7,894,5192
2024,6,5,3,"AA",5453,208,1001,616,1235,13,1384,5245
2024,6,6,4,"AA",5561,36,869,149,677,7,940,5525
2024,6,7,5,"AA",5569,4,757,41,502,10,766,5565
2024,6,8,6,"AA",5209,2,625,34,379,16,586,5207
2024,6,9,7,"AA",5514,11,859,101,676,11,856,5503
2024,6,10,1,"AA",5558,28,829,226,654,10,1046,5530
2024,6,11,2,"AA",5453,74,633,354,714,8,966,5379
2024,6,12,3,"AA",5522,300,720,329,460,12,674,5222
2024,6,13,4,"AA",5567,250,745,301,609,14,754,5317
2024,6,14,5,"AA",5574,59,1105,139,813,13,1098,5515
2024,6,15,6,"AA",5207,34,787,24,330,16,661,5173
2024,6,16,7,"AA",5519,25,783,103,523,10,830,5494
2024,6,17,1,"AA",5565,6,723,48,470,7,757,5559
2024,6,18,2,"AA",5453,1,550,15,362,6,521,5452
2024,6,19,3,"AA",5524,1,585,18,405,3,654,5523
2024,6,20,4,"AA",5560,8,577,54,483,6,593,5552
2024,6,21,5,"AA",5561,4,636,48,491,11,652,5557
2024,6,22,6,"AA",5196,24,729,164,587,9,753,5172
2024,6,23,7,"AA",5506,125,851,233,714,17,859,5381
2024,6,24,1,"AA",5555,61,1047,105,634,11,991,5494
2024,6,25,2,"AA",5442,132,890,356,904,3,1124,5310
2024,6,26,3,"AA",5507,110,1076,288,998,15,1242,5397
2024,6,27,4,"AA",5554,66,902,112,590,9,867,5488
2024,6,28,5,"AA",5562,1,847,69,553,12,876,5561
2024,6,29,6,"AA",5204,11,831,59,536,8,865,5193
2024,6,30,7,"AA",5509,461,877,853,935,10,1200,5048
2024,7,1,1,"AA",5558,152,975,157,492,12,935,5406
2024,7,2,2,"AA",5444,2,621,30,380,7,606,5442
2024,7,3,3,"AA",5507,2,537,30,341,8,541,5505
2024,7,4,4,"AA",3849,1,231,15,158,1,155,3848
2024,7,5,5,"AA",5016,26,621,215,823,5,774,4990
2024,7,6,6,"AA",5274,43,761,237,626,10,938,5231
2024,7,7,7,"AA",5732,164,997,480,1168,8,1377,5568
2024,7,8,1,"AA",5703,210,1129,377,1023,10,1292,5493
2024,7,9,2,"AA",5526,66,1018,104,825,13,1025,5460
2024,7,10,3,"AA",5581,109,779,159,884,14,872,5472
2024,7,11,4,"AA",5637,13,803,62,631,10,899,5624
2024,7,12,5,"AA",5645,73,1071,211,1115,11,1470,5572
2024,7,13,6,"AA",5275,11,908,68,592,19,972,5264
2024,7,14,7,"AA",5592,136,1065,282,960,16,1310,5456
2024,7,15,1,"AA",5637,133,1058,354,909,15,1274,5504
2024,7,16,2,"AA",5532,203,864,590,1017,9,1240,5329
2024,7,17,3,"AA",5588,399,884,688,1385,6,1321,5189
2024,7,18,4,"AA",5643,288,1157,536,1170,15,1415,5355
2024,7,19,5,"AA",5647,529,2583,99,912,11,1832,5118
2024,7,20,6,"AA",5279,70,1260,96,669,22,1143,5209
2024,7,21,7,"AA",5601,132,1303,515,1314,16,1660,5469
2024,7,22,1,"AA",5638,197,1613,355,1504,16,1787,5441
2024,7,23,2,"AA",5524,334,1009,656,993,7,1311,5190
2024,7,24,3,"AA",5585,160,1319,238,1083,10,1395,5425
2024,7,25,4,"AA",5637,49,1147,77,842,12,1220,5588
2024,7,26,5,"AA",5647,12,1015,61,738,11,1057,5635
2024,7,27,6,"AA",5279,7,756,31,405,17,766,5272
2024,7,28,7,"AA",5599,11,936,93,692,11,1053,5588
2024,7,29,1,"AA",5639,24,832,390,863,3,1255,5615
2024,7,30,2,"AA",5529,70,704,300,900,6,989,5459
2024,7,31,3,"AA",5586,52,937,137,843,16,1067,5534
2024,8,1,4,"AA",5647,17,869,95,750,8,947,5630
2024,8,2,5,"AA",5650,270,821,587,1161,8,1202,5380
2024,8,3,6,"AA",5284,512,932,748,1224,5,1133,4772
2024,8,4,7,"AA",5600,978,1050,1070,655,6,784,4622
2024,8,5,1,"AA",5623,539,1096,693,723,9,996,5084
2024,8,6,2,"AA",5461,418,779,515,691,10,753,5043
2024,8,7,3,"AA",5636,118,932,158,862,11,994,5518
2024,8,8,4,"AA",5674,67,1036,385,1253,8,1497,5607
2024,8,9,5,"AA",5683,264,1238,372,1461,13,1619,5419
2024,8,10,6,"AA",5113,11,848,45,565,17,783,5102
2024,8,11,7,"AA",5628,24,842,61,648,8,874,5604
2024,8,12,1,"AA",5675,3,611,28,435,10,611,5672
2024,8,13,2,"AA",5477,8,457,29,329,8,498,5469
2024,8,14,3,"AA",5631,7,658,35,436,3,691,5624
2024,8,15,4,"AA",5677,3,811,121,657,10,928,5674
2024,8,16,5,"AA",5683,11,851,54,693,12,892,5672
2024,8,17,6,"AA",5117,15,801,62,729,12,793,5102
2024,8,18,7,"AA",5630,234,869,284,993,7,1049,5396
2024,8,19,1,"AA",5675,131,910,262,974,7,1160,5544
2024,8,20,2,"AA",5477,20,625,50,420,10,625,5457
2024,8,21,3,"AA",5625,4,583,62,379,10,646,5621
2024,8,22,4,"AA",5675,47,722,212,676,7,866,5628
2024,8,23,5,"AA",5675,13,698,38,612,9,788,5662
2024,8,24,6,"AA",5107,11,497,93,288,6,517,5096
2024,8,25,7,"AA",5624,17,572,25,339,8,544,5607
2024,8,26,1,"AA",5596,16,582,48,497,13,616,5580
2024,8,27,2,"AA",4464,4,315,63,335,1,246,4460
2024,8,28,3,"AA",4800,3,383,51,366,2,352,4797
2024,8,29,4,"AA",5654,175,855,312,1058,8,946,5479
2024,8,30,5,"AA",5657,248,910,468,1091,10,1136,5409
2024,8,31,6,"AA",4172,133,557,224,460,4,467,4039
2024,9,1,7,"AA",5025,148,597,402,789,6,728,4877
2024,9,2,1,"AA",5570,31,649,55,512,7,708,5539
2024,9,3,2,"AA",5297,1,467,18,355,2,452,5296
2024,9,4,3,"AA",4800,1,294,35,259,4,199,4799
2024,9,5,4,"AA",5387,1,421,25,444,4,399,5386
2024,9,6,5,"AA",5584,2,521,48,662,4,546,5582
2024,9,7,6,"AA",4674,1,377,10,278,2,277,4673
2024,9,8,7,"AA",5686,2,538,20,459,6,517,5684
2024,9,9,1,"AA",5586,0,392,21,347,7,359,5586
2024,9,10,2,"AA",4860,2,255,35,228,1,189,4858
2024,9,11,3,"AA",4914,63,261,79,288,1,143,4851
2024,9,12,4,"AA",5732,20,542,59,511,4,504,5712
2024,9,13,5,"AA",5593,3,441,62,376,3,474,5590
2024,9,14,6,"AA",4674,0,289,17,221,4,221,4674
2024,9,15,7,"AA",5686,1,489,41,450,7,472,5685
2024,9,16,1,"AA",5589,6,451,247,592,5,578,5583
2024,9,17,2,"AA",4859,2,379,11,291,1,255,4857
2024,9,18,3,"AA",4913,0,268,24,295,2,221,4913
2024,9,19,4,"AA",5730,2,571,54,603,6,501,5728
2024,9,20,5,"AA",5589,1,578,16,606,4,575,5588
2024,9,21,6,"AA",4669,0,377,20,339,4,288,4669
2024,9,22,7,"AA",5690,2,663,65,736,10,682,5688
2024,9,23,1,"AA",5588,9,642,98,770,5,705,5579
2024,9,24,2,"AA",4860,4,389,74,490,3,360,4856
2024,9,25,3,"AA",4914,38,523,140,729,7,506,4876
2024,9,26,4,"AA",5730,270,672,475,919,4,808,5460
2024,9,27,5,"AA",5589,499,633,979,868,7,1075,5090
2024,9,28,6,"AA",4671,51,421,74,342,5,360,4620
2024,9,29,7,"AA",5691,50,609,70,496,7,632,5641
2024,9,30,1,"AA",5587,25,504,30,372,7,481,5562
2024,10,1,2,"AA",2493,2,184,4,126,3,137,2491
2024,10,2,3,"AA",2490,0,193,8,115,0,130,2490
2024,10,3,4,"AA",2905,0,275,21,206,3,289,2905
2024,10,4,5,"AA",2817,0,263,6,205,3,243,2817
2024,10,5,6,"AA",2438,1,198,2,133,3,159,2437
2024,10,6,7,"AA",2893,2,392,6,271,7,359,2891
2024,10,7,1,"AA",2944,5,403,31,347,6,426,2939
2024,10,8,2,"AA",2880,81,186,84,130,1,145,2799
2024,10,9,3,"AA",2880,314,177,325,117,1,119,2566
2024,10,10,4,"AA",2973,280,228,292,189,2,184,2693
2024,10,11,5,"AA",2974,29,332,34,189,2,359,2945
2024,10,12,6,"AA",2583,11,226,12,146,2,164,2572
2024,10,13,7,"AA",2964,10,285,12,206,3,255,2954
2024,10,14,1,"AA",2972,11,292,17,224,4,313,2961
2024,10,15,2,"AA",2882,11,212,10,175,2,146,2871
2024,10,16,3,"AA",2880,1,231,3,249,2,178,2879
2024,10,17,4,"AA",2972,0,330,2,325,1,320,2972
2024,10,18,5,"AA",2952,0,324,2,302,4,309,2952
2024,10,19,6,"AA",2572,0,272,6,166,5,207,2572
2024,10,20,7,"AA",2957,1,346,0,229,6,300,2956
2024,10,21,1,"AA",2972,0,273,0,176,5,238,2972
2024,10,22,2,"AA",2883,0,189,1,114,4,126,2883
2024,10,23,3,"AA",2880,1,216,1,144,1,145,2879
2024,10,24,4,"AA",2973,0,292,3,208,3,266,2973
2024,10,25,5,"AA",2961,1,283,5,203,3,301,2960
2024,10,26,6,"AA",2578,2,223,68,200,1,229,2576
2024,10,27,7,"AA",2956,0,371,2,230,3,339,2956
2024,10,28,1,"AA",2844,1,251,1,200,2,213,2843
2024,10,29,2,"AA",2521,0,216,1,115,1,119,2521
2024,10,30,3,"AA",2602,2,236,7,227,1,162,2600
2024,10,31,4,"AA",2221,0,275,6,299,2,180,2221
2024,11,1,5,"AA",2691,0,279,1,189,1,220,2691
2024,11,2,6,"AA",2370,1,239,2,184,1,159,2369
2024,11,3,7,"AA",2687,12,350,214,485,4,479,2675
2024,11,4,1,"AA",2540,151,243,349,379,2,279,2389
2024,11,5,2,"AA",2007,74,198,102,143,1,111,1933
2024,11,6,3,"AA",2360,0,188,6,144,0,124,2360
2024,11,7,4,"AA",2696,2,429,16,425,5,438,2694
2024,11,8,5,"AA",2445,194,234,233,280,0,161,2251
2024,11,9,6,"AA",2214,7,207,9,108,7,122,2207
2024,11,10,7,"AA",2807,0,266,3,138,2,244,2807
2024,11,11,1,"AA",2802,1,240,1,143,3,219,2801
2024,11,12,2,"AA",2432,0,153,0,111,0,90,2432
2024,11,13,3,"AA",2371,0,152,2,108,0,79,2371
2024,11,14,4,"AA",2807,2,250,5,209,2,203,2805
2024,11,15,5,"AA",2792,0,251,0,206,1,216,2792
2024,11,16,6,"AA",2285,0,116,0,95,1,75,2285
2024,11,17,7,"AA",2808,4,292,2,261,1,230,2804
2024,11,18,1,"AA",2806,31,297,106,321,3,355,2775
2024,11,19,2,"AA",2448,1,132,3,106,1,82,2447
2024,11,20,3,"AA",2370,2,212,5,170,2,127,2368
2024,11,21,4,"AA",2844,5,380,35,417,0,394,2839
2024,11,22,5,"AA",2843,0,284,12,308,4,267,2843
2024,11,23,6,"AA",2620,0,243,0,170,2,194,2620
2024,11,24,7,"AA",2854,2,235,6,181,2,187,2852
2024,11,25,1,"AA",2855,1,216,2,162,1,170,2854
2024,11,26,2,"AA",2854,0,332,1,220,6,281,2854
2024,11,27,3,"AA",2839,1,219,2,183,3,185,2838
2024,11,28,4,"AA",1172,0,52,1,29,1,16,1172
2024,11,29,5,"AA",2474,0,197,3,136,6,142,2474
2024,11,30,6,"AA",2664,0,391,12,299,16,330,2664
2024,12,1,7,"AA",2923,1,379,4,277,6,349,2922
2024,12,2,1,"AA",2866,3,310,11,205,3,258,2863
2024,12,3,2,"AA",2446,1,223,5,136,4,140,2445
2024,12,4,3,"AA",2349,0,293,19,274,3,208,2349
2024,12,5,4,"AA",2579,3,322,17,310,2,268,2576
2024,12,6,5,"AA",2602,3,313,6,235,2,292,2599
2024,12,7,6,"AA",2250,0,211,3,146,1,148,2250
2024,12,8,7,"AA",2598,1,295,1,153,4,224,2597
2024,12,9,1,"AA",2556,0,226,3,185,2,153,2556
2024,12,10,2,"AA",2372,1,204,10,242,1,158,2371
2024,12,11,3,"AA",2381,3,327,18,345,5,280,2378
2024,12,12,4,"AA",2600,1,357,7,244,1,341,2599
2024,12,13,5,"AA",2603,2,316,5,205,1,288,2601
2024,12,14,6,"AA",2256,3,296,17,159,9,253,2253
2024,12,15,7,"AA",2597,1,281,7,175,3,252,2596
2024,12,16,1,"AA",2557,99,221,235,281,5,245,2458
2024,12,17,2,"AA",2373,50,201,62,110,2,144,2323
2024,12,18,3,"AA",2388,0,258,3,233,3,161,2388
2024,12,19,4,"AA",2707,16,358,41,263,7,307,2691
2024,12,20,5,"AA",2729,42,492,107,466,3,448,2687
2024,12,21,6,"AA",2562,13,496,59,338,3,457,2549
2024,12,22,7,"AA",2720,0,331,21,164,4,319,2720
2024,12,23,1,"AA",2720,1,266,3,126,4,234,2719
2024,12,24,2,"AA",1716,98,689,304,379,2,558,1618
2024,12,25,3,"AA",1839,66,192,102,94,0,115,1773
2024,12,26,4,"AA",2675,306,336,496,402,5,446,2369
2024,12,27,5,"AA",2691,7,732,29,432,7,706,2684
2024,12,28,6,"AA",2541,41,615,312,608,4,726,2500
2024,12,29,7,"AA",2683,15,597,203,518,8,733,2668
2024,12,30,1,"AA",2695,3,260,5,166,5,186,2692
2024,12,31,2,"AA",2163,1,183,7,145,1,113,2162
